source_key,source_c7n,source_service,source_path,path_kind,target_key,target_c7n,edge_type,source,confidence,resolution,operation,evidence,corroborated_by,runnable,verdict,observed_sources,observed_hits,hit_rate,resolved_targets,dangling_targets,condition_violations,verdict_detail,verified_at
auditmanager.notification,,auditmanager,controlSetName,scalar,auditmanager.control,,references,doc,medium,service-exact,list_notifications,auditmanager.ListNotifications,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
autoscaling-plans.scaling_plan,,autoscaling-plans,ScalingInstructions[].CustomizedLoadMetricSpecification.Dimensions[].Name,list_nested,iot.dimension,,references,doc,medium,global-exact,describe_scaling_plans,autoscaling-plans.DescribeScalingPlans,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
autoscaling-plans.scaling_plan,,autoscaling-plans,ScalingInstructions[].TargetTrackingConfigurations[].CustomizedScalingMetricSpecification.Dimensions[].Name,list_nested,iot.dimension,,references,doc,medium,global-exact,describe_scaling_plans,autoscaling-plans.DescribeScalingPlans,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
autoscaling-plans.scaling_plan_resource,,autoscaling-plans,ScalingPlanName,scalar,autoscaling-plans.scaling_plan,,references,doc,medium,service-exact,describe_scaling_plan_resources,autoscaling-plans.DescribeScalingPlanResources,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
autoscaling-plans.scaling_plan_resource,,autoscaling-plans,ScalingPolicies[].TargetTrackingConfiguration.CustomizedScalingMetricSpecification.Dimensions[].Name,list_nested,iot.dimension,,references,doc,medium,global-exact,describe_scaling_plan_resources,autoscaling-plans.DescribeScalingPlanResources,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
autoscaling.auto_scaling_group,asg,autoscaling,LaunchConfigurationName,scalar,autoscaling.launch_configuration,launch-config,references,doc,medium,service-partial,describe_auto_scaling_groups,autoscaling.DescribeAutoScalingGroups,,yes,absent,3,0,0.00,0,0,0,path never populated across 3 resource(s),2026-08-16T15:50:20+00:00
autoscaling.auto_scaling_group,asg,autoscaling,Instances[].InstanceId,list_dict,ec2.instance,ec2,references,doc,medium,curated,describe_auto_scaling_groups,autoscaling.DescribeAutoScalingGroups: 'instance',,yes,partial,3,2,0.67,3,0,0,"2/3 resources populated the path; 3 target(s) resolved, 0 dangled",2026-08-16T15:50:20+00:00
autoscaling.auto_scaling_group,asg,autoscaling,Instances[].LaunchTemplate.LaunchTemplateId,list_dict,ec2.launch_template,launch-template-version,references,doc,medium,global-exact,describe_auto_scaling_groups,autoscaling.DescribeAutoScalingGroups,,yes,partial,3,2,0.67,3,0,0,"2/3 resources populated the path; 3 target(s) resolved, 0 dangled",2026-08-16T15:50:20+00:00
autoscaling.auto_scaling_group,asg,autoscaling,Instances[].LaunchTemplate.LaunchTemplateName,list_dict,ec2.launch_template,launch-template-version,references,doc,medium,global-exact,describe_auto_scaling_groups,autoscaling.DescribeAutoScalingGroups,,yes,partial,3,2,0.67,3,0,0,"2/3 resources populated the path; 3 target(s) resolved, 0 dangled",2026-08-16T15:50:20+00:00
autoscaling.auto_scaling_group,asg,autoscaling,LaunchTemplate.LaunchTemplateId,dotted,ec2.launch_template,launch-template-version,references,doc,medium,global-exact,describe_auto_scaling_groups,autoscaling.DescribeAutoScalingGroups,,yes,partial,3,1,0.33,1,0,0,"1/3 resources populated the path; 1 target(s) resolved, 0 dangled",2026-08-16T15:50:20+00:00
autoscaling.auto_scaling_group,asg,autoscaling,LaunchTemplate.LaunchTemplateName,dotted,ec2.launch_template,launch-template-version,references,doc,medium,global-exact,describe_auto_scaling_groups,autoscaling.DescribeAutoScalingGroups,,yes,partial,3,1,0.33,1,0,0,"1/3 resources populated the path; 1 target(s) resolved, 0 dangled",2026-08-16T15:50:20+00:00
autoscaling.auto_scaling_group,asg,autoscaling,MixedInstancesPolicy.LaunchTemplate.LaunchTemplateSpecification.LaunchTemplateId,dotted,ec2.launch_template,launch-template-version,references,doc,medium,global-exact,describe_auto_scaling_groups,autoscaling.DescribeAutoScalingGroups,,yes,partial,3,2,0.67,2,0,0,"2/3 resources populated the path; 2 target(s) resolved, 0 dangled",2026-08-16T15:50:20+00:00
autoscaling.auto_scaling_group,asg,autoscaling,MixedInstancesPolicy.LaunchTemplate.LaunchTemplateSpecification.LaunchTemplateName,dotted,ec2.launch_template,launch-template-version,references,doc,medium,global-exact,describe_auto_scaling_groups,autoscaling.DescribeAutoScalingGroups,,yes,partial,3,2,0.67,2,0,0,"2/3 resources populated the path; 2 target(s) resolved, 0 dangled",2026-08-16T15:50:20+00:00
autoscaling.auto_scaling_group,asg,autoscaling,MixedInstancesPolicy.LaunchTemplate.Overrides[].LaunchTemplateSpecification.LaunchTemplateId,list_dict,ec2.launch_template,launch-template-version,references,doc,medium,global-exact,describe_auto_scaling_groups,autoscaling.DescribeAutoScalingGroups,,yes,absent,3,0,0.00,0,0,0,path never populated across 3 resource(s),2026-08-16T15:50:20+00:00
autoscaling.auto_scaling_group,asg,autoscaling,MixedInstancesPolicy.LaunchTemplate.Overrides[].LaunchTemplateSpecification.LaunchTemplateName,list_dict,ec2.launch_template,launch-template-version,references,doc,medium,global-exact,describe_auto_scaling_groups,autoscaling.DescribeAutoScalingGroups,,yes,absent,3,0,0.00,0,0,0,path never populated across 3 resource(s),2026-08-16T15:50:20+00:00
autoscaling.auto_scaling_group,asg,autoscaling,,,ec2.security_group,security-group,protected-by,c7n,declared-no-path,curated,describe_auto_scaling_groups,aws.asg.filters.security-group,,yes,absent,3,0,0.00,0,0,0,path never populated across 3 resource(s),2026-08-16T15:50:20+00:00
autoscaling.auto_scaling_group,asg,autoscaling,VPCZoneIdentifier,scalar,ec2.subnet,subnet,contained-in,hand,high,curated,describe_auto_scaling_groups,VPCZoneIdentifier is the comma-joined list of subnets the group launches into,,yes,confirmed,3,3,1.00,9,0,0,all 3 resource(s) populated the path and 9 target(s) resolved,2026-08-16T15:50:20+00:00
autoscaling.launch_configuration,launch-config,autoscaling,ImageId,scalar,ec2.ami,ami,launched-from,asff,high,curated,describe_launch_configurations,securityhub.GetFindings: 'Amazon Machine Image',doc,yes,refuted,1,1,1.00,0,1,0,all 1 value(s) resolved to nothing in the target inventory,2026-08-16T15:50:20+00:00
autoscaling.launch_configuration,launch-config,autoscaling,BlockDeviceMappings[].Ebs.SnapshotId,list_dict,ec2.ebs_snapshot,ebs-snapshot,created-from,asff,high,curated,describe_launch_configurations,securityhub.GetFindings: 'volume to use',doc,yes,refuted,1,1,1.00,0,1,0,all 1 value(s) resolved to nothing in the target inventory,2026-08-16T15:50:20+00:00
autoscaling.launch_configuration,launch-config,autoscaling,BlockDeviceMappings[].VirtualName,list_dict,ec2.instance,ec2,references,doc,medium,well-known,describe_launch_configurations,autoscaling.DescribeLaunchConfigurations,,yes,absent,1,0,0.00,0,0,0,path never populated across 1 resource(s),2026-08-16T15:50:20+00:00
autoscaling.launch_configuration,launch-config,autoscaling,KeyName,scalar,ec2.key_pair,,references,doc,medium,well-known,describe_launch_configurations,autoscaling.DescribeLaunchConfigurations,,yes,confirmed,1,1,1.00,1,0,0,all 1 resource(s) populated the path and 1 target(s) resolved,2026-08-16T15:50:20+00:00
autoscaling.launch_configuration,launch-config,autoscaling,SecurityGroups.items.anyOf[0],dotted,ec2.security_group,security-group,protected-by,cfn,high,curated,describe_launch_configurations,AWS::AutoScaling::LaunchConfiguration/properties/SecurityGroups/items/anyOf[0],,yes,absent,1,0,0.00,0,0,0,path never populated across 1 resource(s),2026-08-16T15:50:20+00:00
autoscaling.launch_configuration,launch-config,autoscaling,SecurityGroups.items.anyOf[1],dotted,ec2.security_group,security-group,protected-by,cfn,high,curated,describe_launch_configurations,AWS::AutoScaling::LaunchConfiguration/properties/SecurityGroups/items/anyOf[1],,yes,absent,1,0,0.00,0,0,0,path never populated across 1 resource(s),2026-08-16T15:50:20+00:00
autoscaling.notification_configuration,,autoscaling,AutoScalingGroupName,scalar,autoscaling.auto_scaling_group,asg,references,doc,medium,service-exact,describe_notification_configurations,autoscaling.DescribeNotificationConfigurations,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
autoscaling.scaling_policy,scaling-policy,autoscaling,AutoScalingGroupName,scalar,autoscaling.auto_scaling_group,asg,references,doc,medium,service-exact,describe_policies,autoscaling.DescribePolicies,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
autoscaling.scaling_policy,scaling-policy,autoscaling,TargetTrackingConfiguration.CustomizedMetricSpecification.Dimensions[].Name,list_dict,iot.dimension,,references,doc,medium,global-exact,describe_policies,autoscaling.DescribePolicies,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
autoscaling.scheduled_action,,autoscaling,AutoScalingGroupName,scalar,autoscaling.auto_scaling_group,asg,references,doc,medium,service-exact,describe_scheduled_actions,autoscaling.DescribeScheduledActions,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
autoscaling.warm_pool,,autoscaling,InstanceId,scalar,ec2.instance,ec2,references,doc,medium,leaf-hint,describe_warm_pool,autoscaling.DescribeWarmPool,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
autoscaling.warm_pool,,autoscaling,LaunchTemplate.LaunchTemplateId,dotted,ec2.launch_template,launch-template-version,references,doc,medium,global-exact,describe_warm_pool,autoscaling.DescribeWarmPool,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
autoscaling.warm_pool,,autoscaling,LaunchTemplate.LaunchTemplateName,dotted,ec2.launch_template,launch-template-version,references,doc,medium,global-exact,describe_warm_pool,autoscaling.DescribeWarmPool,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
b2bi.capability,,b2bi,configuration.edi.transformerId,dotted,b2bi.transformer,,references,doc,medium,service-exact,get_capability,b2bi.GetCapability,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
b2bi.partnership,,b2bi,profileId,scalar,b2bi.profile,,references,doc,medium,service-exact,get_partnership,b2bi.GetPartnership,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
b2bi.profile,,b2bi,logGroupName,scalar,iot.logging,,references,doc,medium,global-exact,get_profile,b2bi.GetProfile,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
backup-gateway.hypervisor,,backup-gateway,Hypervisor.KmsKeyArn,dotted,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,get_hypervisor,backup-gateway.GetHypervisor,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
backup-gateway.hypervisor,,backup-gateway,KmsKeyArn,scalar,kms.key,kms-key,encrypted-by,doc,medium,leaf-hint,list_hypervisors,backup-gateway.ListHypervisors,,no,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
backup.backup_vault,backup-vault,backup,EncryptionKeyArn,scalar,kms.key,kms-key,encrypted-by,c7n,high,curated,list_backup_vaults,aws.backup-vault.filters.kms-key,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
backup.legal_hold,,backup,BackupVaultName,scalar,backup.backup_vault,backup-vault,references,doc,medium,service-exact,list_recovery_points_by_legal_hold,backup.ListRecoveryPointsByLegalHold,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
backup.report_plan,,backup,ReportDeliveryChannel.S3BucketName,dotted,s3.bucket,s3,references,doc,medium,well-known,list_report_plans,backup.ListReportPlans,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
backup.report_plan,,backup,ReportPlan.ReportDeliveryChannel.S3BucketName,dotted,s3.bucket,s3,references,doc,medium,well-known,describe_report_plan,backup.DescribeReportPlan,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
backup.restore_testing_selection,,backup,RestoreTestingPlanName,scalar,backup.restore_testing_plan,,references,doc,medium,service-exact,list_restore_testing_selections,backup.ListRestoreTestingSelections,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
backup.restore_testing_selection,,backup,RestoreTestingSelection.RestoreTestingPlanName,dotted,backup.restore_testing_plan,,references,doc,medium,service-exact,get_restore_testing_selection,backup.GetRestoreTestingSelection,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
batch.compute_environment,batch-compute,batch,computeResources.launchTemplate.launchTemplateId,dotted,ec2.launch_template,launch-template-version,references,doc,medium,global-exact,describe_compute_environments,batch.DescribeComputeEnvironments,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
batch.compute_environment,batch-compute,batch,computeResources.launchTemplate.launchTemplateName,dotted,ec2.launch_template,launch-template-version,references,doc,medium,global-exact,describe_compute_environments,batch.DescribeComputeEnvironments,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
batch.compute_environment,batch-compute,batch,computeResources.securityGroupIds[],list_scalar,ec2.security_group,security-group,protected-by,c7n,high,curated,describe_compute_environments,aws.batch-compute.filters.security-group,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
batch.compute_environment,batch-compute,batch,computeResources.subnets[],list_scalar,ec2.subnet,subnet,contained-in,c7n,high,curated,describe_compute_environments,aws.batch-compute.filters.subnet,,yes,absent,0,0,,0,0,0,no source resources of this type were collected,2026-08-16T15:50:20+00:00
